paper id,last_name,first_name,full_name,gender,confidence,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
709.2558,Khosravi,Shahram,Shahram Khosravi,male,1.0,male,male,male,male,0.98,0.9946843754736536
709.2558,Kourkchi,Ehsan,Ehsan Kourkchi,male,1.0,male,male,male,male,0.98,0.9880876399341776
709.2576,Hill,Theodore P.,Theodore P. Hill,male,1.0,male,male,male,male,0.98,0.9672855275718926
709.2583,Rao,Kumar,Kumar Rao,male,1.0,male,male,male,male,0.99,0.9580204021753792
709.2581,Lombard,Lucien,Lucien Lombard,male,1.0,male,male,male,male,0.98,0.995224663001466
709.2591,Rindani,Saurabh D.,Saurabh D. Rindani,male,0.704840925989211,male,unknown,male,male,0.99,0.9593637039568442
709.2589,Iyer,Sai,Sai Iyer,male,0.1925,unknown,unknown,male,male,0.77,0.7587107131914106
709.2608,Medori,Costantino,Costantino Medori,male,1.0,male,male,male,male,0.99,0.9924494227009536
709.2618,Picu,Andreea,Andreea Picu,female,1.0,female,female,female,female,0.97,0.9595548204403292
709.263,Tzekina,Irena,Irena Tzekina,female,0.6525000000000001,female,female,female,male,0.99,0.8127091489376361
709.263,Danthi,Karan,Karan Danthi,female,0.4364441129719816,unknown,female,male,female,0.96,0.9957764518879264
709.2632,Erman,Fatih,Fatih Erman,male,1.0,male,male,male,male,0.97,0.9904230025560316
709.2666,Tasinato,Gianmassimo,Gianmassimo Tasinato,male,0.25,unknown,unknown,male,male,1.0,0.9884522174723082
709.2692,Arriola,Enrique Ruiz,Enrique Ruiz Arriola,male,1.0,male,male,male,male,0.99,0.9459310722930372
709.2695,Gudowska-Nowak,Ewa,Ewa Gudowska-Nowak,female,0.65,female,female,female,male,0.98,0.978081179675325
709.2708,Jarnhus,Philip R.,Philip R. Jarnhus,male,1.0,male,male,male,male,0.99,0.9962988761914562
709.2708,Sloth,Martin S.,Martin S. Sloth,male,1.0,male,male,male,male,0.98,0.972625900821448
709.2706,Stone,Sheldon,Sheldon Stone,male,0.6639837516064949,unknown,male,male,male,0.98,0.9259350064259796
709.2738,Pamela,Priscilla,Priscilla Pamela,female,1.0,female,female,female,female,0.98,0.9958023922219168
709.2747,Kim,Sang Wook,Sang Wook Kim,male,0.22,unknown,unknown,male,male,0.88,0.8283318721874207
709.2745,Zhang,Yongping,Yongping Zhang,male,0.22,unknown,unknown,male,male,0.88,0.5035264469169519
709.2766,Dafermos,Mihalis,Mihalis Dafermos,male,0.2475,unknown,unknown,male,male,0.99,0.9824301578393032
709.283,Jin,Hanqing,Hanqing Jin,male,0.25,unknown,unknown,male,male,1.0,0.6374899024938353
709.2843,Manghi,Manoel,Manoel Manghi,male,0.6820591816496013,unknown,male,male,male,0.99,0.9882367265984052
709.2856,Gava,Edi,Edi Gava,male,0.5550350388233016,unknown,male,male,male,0.86,0.6101401552932066
709.2864,Gallardo,Juan Carlos,Juan Carlos Gallardo,male,1.0,male,male,male,male,0.98,0.9969015007178628
709.2877,Gardi,Einan,Einan Gardi,male,0.25,unknown,unknown,male,male,1.0,0.8566955605069397
709.2878,Clapp,Mónica,Mónica Clapp,female,0.6808174892716409,unknown,female,female,female,0.98,0.9932699570865636
709.2915,Mazzuca,Lisa M.,Lisa M. Mazzuca,female,1.0,female,female,female,female,0.98,0.9947893971167752
709.2915,Knapen,Johan H.,Johan H. Knapen,male,0.6825607106003332,unknown,male,male,male,0.99,0.9902428424013326
709.2914,Ovrut,Burt,Burt Ovrut,male,1.0,male,male,male,male,0.96,0.9943983091348992
709.2919,Purcell,Jessica S.,Jessica S. Purcell,female,1.0,female,female,female,female,0.98,0.9885407035104864
709.2918,Morr,Dirk K.,Dirk K. Morr,male,1.0,male,male,male,male,0.99,0.9958052253472706
709.2937,Bauer,Gerrit E. W.,Gerrit E. W. Bauer,male,1.0,male,male,male,male,0.99,0.9917337698895872
709.294,Takanashi,Koki,Koki Takanashi,male,1.0,male,male,male,male,0.63,0.546625050678102
709.2944,Siminos,Evangelos,Evangelos Siminos,male,1.0,male,male,male,male,1.0,0.9820252115087954
709.2987,Leung,Naichung Conan,Naichung Conan Leung,male,0.14686557819404666,unknown,unknown,unknown,male,0.0,0.5874623127761867
709.3003,Lobkis,Oleg I.,Oleg I. Lobkis,male,1.0,male,male,male,male,1.0,0.9968525452559716
709.3011,Portesi,Mariela,Mariela Portesi,female,1.0,female,female,female,female,0.99,0.9956790471852048
709.3021,Luque,Jean-Gabriel,Jean-Gabriel Luque,male,0.25,unknown,unknown,male,male,1.0,0.9877423349850432
709.3025,Mowlavi,Nami,Nami Mowlavi,female,1.0,female,female,female,female,0.67,0.8719296220551048
709.3027,Schunck,Christian H.,Christian H. Schunck,male,0.6819775459073691,unknown,male,male,male,0.99,0.9879101836294764
709.3034,Tzitzikas,Yannis,Yannis Tzitzikas,male,0.6788916543769272,unknown,male,male,male,0.98,0.9855666175077088
709.3033,Ortelli,Gregorio,Gregorio Ortelli,male,1.0,male,male,male,male,0.99,0.987796446964352
709.3087,Cai,Mike J.,Mike J. Cai,male,1.0,male,male,male,male,0.99,0.9894342941077772
709.3095,Grammaticos,Basile,Basile Grammaticos,male,1.0,male,male,male,male,0.96,0.6712653989772887
709.3113,Smith,Howard A.,Howard A. Smith,male,1.0,male,male,male,male,0.99,0.9966864738293392
709.3122,Hu,Yongquan,Yongquan Hu,male,0.25,unknown,unknown,male,male,1.0,0.9468518747562402
709.3121,Shen,Xilin,Xilin Shen,neutral,0.14077931656002712,unknown,unknown,female,male,0.53,0.596234532480217
709.3119,Desai,Vandana,Vandana Desai,female,1.0,female,female,female,female,0.98,0.9912120411528728
709.3196,Takenaga,Fumitaka,Fumitaka Takenaga,male,0.25,unknown,unknown,male,male,1.0,0.866704615068124
709.3212,Scharfenberg,Ludwig,Ludwig Scharfenberg,male,0.6525000000000001,male,male,male,female,0.99,0.5551005534092744
709.321,Brezinova,Iva,Iva Brezinova,female,0.6817092824902352,unknown,female,female,female,0.98,0.9968371299609408
709.322,Henkel,Malte,Malte Henkel,male,0.6588960451493433,unknown,male,male,male,0.99,0.8955841805973733
709.324,Dennis,Brian S.,Brian S. Dennis,male,1.0,male,male,male,male,0.99,0.9885418379078112
709.324,Pfeiffer,Loren N.,Loren N. Pfeiffer,male,0.33999999999999997,unknown,male,male,female,0.61,0.637540926624828
709.3281,Clementini,Gisella,Gisella Clementini,female,1.0,female,female,female,female,0.99,0.9953009880982936
709.3281,Marconi,Marcella,Marcella Marconi,female,1.0,female,female,female,female,0.98,0.9872661308359209
709.3281,Catelan,Márcio,Márcio Catelan,male,0.1875,unknown,male,unknown,male,0.0,0.9875143511713652
709.33,Prodanovic,Tijana,Tijana Prodanovic,female,1.0,female,female,female,female,0.98,0.9521892554503164
709.3305,De Pree,Erin,Erin De Pree,female,0.5914054049913012,unknown,female,female,female,0.77,0.8456216199652048
709.332,Cautis,Sabin,Sabin Cautis,male,0.5976503819775573,unknown,male,male,male,0.79,0.8506015279102291
709.3345,Tasdelen,Fatma,Fatma Tasdelen,female,1.0,female,female,female,female,0.97,0.967622965131446
709.3343,Jana,Joydip,Joydip Jana,male,0.25,unknown,unknown,male,male,1.0,0.9692795339096968
709.337,Schierholz,Gerrit,Gerrit Schierholz,male,1.0,male,male,male,male,0.99,0.874011572846717
709.3375,Hurtado,Ferran,Ferran Hurtado,male,0.6828080207850642,unknown,male,male,male,0.99,0.9912320831402568
709.339,Gelmini,Graciela B.,Graciela B. Gelmini,female,1.0,female,female,female,female,0.98,0.99264818180921
709.3413,Gugushvili,Shota,Shota Gugushvili,male,1.0,male,male,male,male,0.99,0.7137748086891567
709.3434,Huang,Mei,Mei Huang,female,0.6713628611020366,female,unknown,female,female,0.94,0.8754514444081464
709.3462,Shine,Dick,Dick Shine,male,1.0,male,male,male,male,0.97,0.9920835826741298
709.347,Harker,Geraint,Geraint Harker,male,0.6804157378312103,unknown,male,male,male,0.98,0.9916629513248414
709.3477,Dorland,Bryan,Bryan Dorland,male,1.0,male,male,male,male,0.99,0.9953358566949074
709.3485,Sadler,Elaine M.,Elaine M. Sadler,female,1.0,female,female,female,female,0.98,0.9880480873774368
709.3485,Staveley--Smith,Lister,Lister Staveley--Smith,male,0.5724339330158731,male,unknown,male,male,0.86,0.5597357320634923
709.3494,Kamenik,Jernej F.,Jernej F. Kamenik,male,0.6842137999772291,unknown,male,male,male,0.99,0.9968551999089164
709.3511,Primack,Joel R.,Joel R. Primack,male,1.0,male,male,male,male,0.98,0.5591291687848721
709.3517,Garcia-Gracia,Jose H.,Jose H. Garcia-Gracia,male,1.0,male,male,male,male,0.98,0.9885268079431174
709.3521,Sun,Jianmin,Jianmin Sun,male,0.205,unknown,unknown,male,male,0.82,0.995625672342916
709.3527,Noble,Scott C.,Scott C. Noble,male,0.6525000000000001,male,male,male,female,0.99,0.66313568542767
709.354,Guáqueta,Camilo,Camilo Guáqueta,male,1.0,male,male,male,male,0.98,0.9635829676491596
709.3541,Shafiee,Shabnam,Shabnam Shafiee,female,0.699423093819193,female,unknown,female,female,0.98,0.947692375276772
709.3541,Ulukus,Sennur,Sennur Ulukus,female,0.245,unknown,unknown,female,female,0.98,0.7678511872613244
709.3547,Hou,Qing-Hu,Qing-Hu Hou,male,0.16008139620787107,unknown,unknown,unknown,male,0.0,0.6403255848314843
709.3545,Jiang,Wenxin,Wenxin Jiang,female,0.14,unknown,unknown,female,female,0.56,0.5073085050301355
709.3568,Sun,Ya-Wen,Ya-Wen Sun,neutral,0.1901183944253334,unknown,unknown,female,male,1.0,0.5209471554026671
709.3618,Zou,Liang-Jian,Liang-Jian Zou,male,0.1383585608886097,unknown,unknown,unknown,male,0.0,0.5534342435544388
709.3672,Chang,Tzu-Ching,Tzu-Ching Chang,female,0.13840917016861798,unknown,unknown,unknown,female,0.0,0.5536366806744719
709.3672,Peterson,Jeffrey B.,Jeffrey B. Peterson,male,1.0,male,male,male,male,0.99,0.9904939619764755
709.3683,Nurujjaman,Md.,Md. Nurujjaman,male,0.24798323170999095,unknown,unknown,unknown,male,0.0,0.9919329268399638
709.3689,Ming-Xue,Liao,Liao Ming-Xue,male,0.1375,unknown,unknown,male,male,0.55,0.5316389184380106
709.3721,Pello,Roser,Roser Pello,female,0.65,female,female,female,male,0.98,0.9802960152609186
709.3731,Solanki,Sami K.,Sami K. Solanki,male,0.5734995099537142,unknown,male,male,male,0.95,0.593998039814857
709.3738,Hemming,Samuli,Samuli Hemming,male,0.6684539634212207,unknown,male,male,male,1.0,0.9238158536848826
709.3758,Lorenz,Larissa,Larissa Lorenz,female,1.0,female,female,female,female,0.98,0.9838803636644912
709.3797,Blank,Bertram,Bertram Blank,male,1.0,male,male,male,male,0.97,0.992192641894731
709.3802,Brady,Noel,Noel Brady,male,0.6688748232603206,unknown,male,male,male,0.93,0.995499293041282
709.3843,Looney,Leslie W.,Leslie W. Looney,female,0.5712349258043343,unknown,female,female,female,0.77,0.7649397032173372
709.3861,Moiseyev,Nimrod,Nimrod Moiseyev,male,1.0,male,male,male,male,0.98,0.99690241611543
709.3871,Wu,Xiang-Ping,Xiang-Ping Wu,male,0.12629634915236818,unknown,unknown,unknown,male,0.0,0.5051853966094727
709.3884,Tsagaris,Theodoros,Theodoros Tsagaris,male,1.0,male,male,male,male,0.99,0.994426885530968
709.3891,Bhowmick,Samrat,Samrat Bhowmick,male,0.6824128424851668,male,unknown,male,male,0.98,0.8796513699406667
709.3892,Karmakar,Soumen,Soumen Karmakar,male,0.6749929086227193,unknown,male,male,male,0.99,0.9599716344908772
709.3898,Blennow,Mattias,Mattias Blennow,male,1.0,male,male,male,male,0.99,0.9968446362209914
709.394,Roy,Sourov,Sourov Roy,male,0.25,unknown,unknown,male,male,1.0,0.9425026177535722
709.3942,Sasaki,Chihiro,Chihiro Sasaki,female,1.0,female,female,female,female,0.84,0.5094964512172385
709.395,Wallet,J-C.,J-C. Wallet,male,0.13623080257082162,unknown,unknown,unknown,male,0.0,0.5449232102832865
709.3952,Santoso,Yudi,Yudi Santoso,female,0.34605401461160445,female,unknown,male,female,0.83,0.5142160584464177
709.3978,Pascale,Piermarco,Piermarco Pascale,male,0.25,unknown,unknown,male,male,1.0,0.9950833399702946
709.3982,Juhász,Róbert,Róbert Juhász,male,0.1875,unknown,male,unknown,male,0.0,0.9947064988013756
709.3992,Tagliaferri,Gianpiero,Gianpiero Tagliaferri,male,1.0,male,male,male,male,0.99,0.9932696726281444
709.3992,Sgro',Carmelo,Carmelo Sgro',male,0.6525000000000001,male,male,male,female,0.99,0.5064047588180698
709.4,Roberts,Winston,Winston Roberts,male,1.0,male,male,male,male,0.98,0.9934649718392804
709.4001,Shen,Y,Y Shen,male,0.185,unknown,unknown,male,male,0.74,0.7411847756954233
709.4044,Lazopoulos,Achilleas,Achilleas Lazopoulos,male,0.6842179604591718,unknown,male,male,male,0.99,0.9968718418366872
709.4048,Kong,Joseph S.,Joseph S. Kong,male,1.0,male,male,male,male,0.99,0.9957649097147784
709.4068,Weng,Yuxiang,Yuxiang Weng,male,0.195,unknown,unknown,male,male,0.78,0.9966730357930532
709.4109,Kuang,Le-Man,Le-Man Kuang,male,0.25,unknown,unknown,male,male,1.0,0.585219535394084
709.4122,Røysland,Kjetil,Kjetil Røysland,male,0.6842238327345651,unknown,male,male,male,0.99,0.9968953309382602
709.4121,Mandal,Sudhansu S.,Sudhansu S. Mandal,male,0.245,unknown,unknown,male,male,0.98,0.6275093801467702
709.418,Wei,Tzu-Chieh,Tzu-Chieh Wei,neutral,0.20238363876728444,unknown,unknown,male,female,1.0,0.6190691101382756
709.4182,Casper,Frederick,Frederick Casper,male,1.0,male,male,male,male,0.99,0.993316728080446
709.4196,Jeon,Sangyong,Sangyong Jeon,male,0.245,unknown,unknown,male,male,0.98,0.8446416908344796
709.42,Chen,Xueying,Xueying Chen,female,0.22,unknown,unknown,female,female,0.88,0.7148853005071909
709.4218,Contarato,Devis,Devis Contarato,male,0.5915075652576294,unknown,male,male,male,0.98,0.6360302610305175
709.4224,Irving,Alan C.,Alan C. Irving,male,1.0,male,male,male,male,0.99,0.9863972542673506
709.423,Yau,Horng-Tzer,Horng-Tzer Yau,male,0.17500588375791365,unknown,unknown,unknown,male,0.0,0.7000235350316546
709.4243,Grushka,Ya. I.,Ya. I. Grushka,neutral,0.1461092880734493,unknown,unknown,male,female,0.59,0.5788743045875945
709.427,Young,Leslie A.,Leslie A. Young,female,0.5929783135578351,unknown,female,female,female,0.77,0.8519132542313405
709.427,Bagenal,Fran,Fran Bagenal,male,0.39246216608833223,unknown,female,male,male,0.95,0.619848664353329
709.427,Buratti,Bonnie,Bonnie Buratti,female,0.6507382837728866,unknown,female,female,female,0.9,0.9529531350915464
709.4281,Olkin,Cathy,Cathy Olkin,female,1.0,female,female,female,female,0.98,0.9695783597637482
709.4288,Hersman,Christopher B.,Christopher B. Hersman,male,1.0,male,male,male,male,0.99,0.987452752988378
709.4288,Herder,Timothy S.,Timothy S. Herder,male,1.0,male,male,male,male,0.99,0.9813755539743994
709.4311,Qian,Zhixin,Zhixin Qian,male,0.205,unknown,unknown,male,male,0.82,0.5107230570798168
709.4314,Wang,Xiang-Bin,Xiang-Bin Wang,male,0.1598839654023064,unknown,unknown,unknown,male,0.0,0.6395358616092256
709.4325,Majhi,Bibhas Ranjan,Bibhas Ranjan Majhi,male,0.25,unknown,unknown,male,male,1.0,0.98846295671199
709.4329,Zhu,Shi-Liang,Shi-Liang Zhu,male,0.1278524188762181,unknown,unknown,unknown,male,0.0,0.5114096755048724
709.4334,Lenczewski,Romuald,Romuald Lenczewski,male,1.0,male,male,male,male,0.99,0.9968905891788624
709.434,Coniglio,Lucie,Lucie Coniglio,female,1.0,female,female,female,female,0.99,0.9911849045964558
709.4411,Lehmann,Juliane,Juliane Lehmann,female,1.0,female,female,female,female,0.97,0.8933124544500005
709.4428,Hill,Matthew E.,Matthew E. Hill,male,1.0,male,male,male,male,1.0,0.994754875620812
709.4428,Cooper,Kim A.,Kim A. Cooper,female,0.4672168866177807,unknown,female,female,female,0.56,0.5588675464711229
709.4428,Ho,George C.,George C. Ho,male,1.0,male,male,male,male,0.98,0.9954050785771694
709.4428,Williams,Bruce D.,Bruce D. Williams,male,1.0,male,male,male,male,0.98,0.9890457769587456
709.4443,Holder,Gilbert,Gilbert Holder,male,1.0,male,male,male,male,0.98,0.9820631622768454
709.4446,Dijkgraaf,Robbert,Robbert Dijkgraaf,male,1.0,male,male,male,male,0.98,0.9958207031520816
709.4516,Manousakis,Efstratios,Efstratios Manousakis,male,1.0,male,male,male,male,1.0,0.9968962646437788
709.4543,Lejeune,François-Xavier,François-Xavier Lejeune,male,0.25,unknown,unknown,male,male,1.0,0.995403330725143
709.4512,Leibowitz,Elia,Elia Leibowitz,male,0.36577961274001003,unknown,female,male,male,0.59,0.8731184509600401
709.4547,Pan,Nana,Nana Pan,female,0.6344779328838046,unknown,female,female,female,0.82,0.9679117315352186
709.4579,Masuda,Mikiya,Mikiya Masuda,female,0.38425494903202917,female,unknown,male,female,0.89,0.6670197961281166
709.4587,Ohyama,Yousuke,Yousuke Ohyama,male,1.0,male,male,male,male,1.0,0.9821509618747316
709.4596,Vidal,Guifre,Guifre Vidal,male,0.25,unknown,unknown,male,male,1.0,0.8750268999230354
709.4611,Kundu,Anjan,Anjan Kundu,male,0.6710561310704094,male,unknown,male,male,0.96,0.8542245242816374
709.4634,Graczyk,Krzysztof M.,Krzysztof M. Graczyk,male,1.0,male,male,male,male,1.0,0.9936795580958228
709.4656,Tsallis,Constantino,Constantino Tsallis,male,1.0,male,male,male,male,0.98,0.9725978593339673
709.466,Hu,Bambi,Bambi Hu,female,1.0,female,female,female,female,0.72,0.6438314582274974
709.4665,Nguyen,Dung,Dung Nguyen,male,0.19,unknown,unknown,male,male,0.76,0.6295792338828035
710.0003,Wu,Yanling,Yanling Wu,female,0.2375,unknown,unknown,female,female,0.95,0.7135711461514395
710.0009,Lipowska,Dorota,Dorota Lipowska,female,0.65,female,female,female,male,0.98,0.7125135891810105
710.0013,Willsky,Alan S.,Alan S. Willsky,male,1.0,male,male,male,male,0.99,0.994986847658162
710.002,Noori,Moslem,Moslem Noori,male,0.2475,unknown,unknown,male,male,0.99,0.9826197050426017
710.0054,Chigrin,Dmitry N.,Dmitry N. Chigrin,male,1.0,male,male,male,male,1.0,0.9969003107010256
710.0048,Site,Luigi Delle,Luigi Delle Site,male,1.0,male,male,male,male,0.99,0.8617191379539262
710.0073,Rodrigues,João P.,João P. Rodrigues,male,0.6839531508163363,unknown,male,male,male,0.99,0.9958126032653456
710.0079,Ivanova,Tatiana A.,Tatiana A. Ivanova,female,1.0,female,female,female,female,0.98,0.9969023978074786
710.0086,Grosche,Gesine,Gesine Grosche,female,0.6426918401806198,unknown,female,female,female,0.95,0.870767360722479
710.0096,Podolak,Morris,Morris Podolak,male,1.0,male,male,male,male,0.98,0.9838412916849512
710.0095,Zhu,Yufan,Yufan Zhu,male,0.185,unknown,unknown,male,male,0.74,0.6696172990828952
710.0105,Manin,Dmitrii,Dmitrii Manin,male,0.6117684633198534,unknown,male,male,male,1.0,0.6970738532794135
710.0117,Wang,Jinliang,Jinliang Wang,male,0.25,unknown,unknown,male,male,1.0,0.712563760116186
710.0117,Di,Zengru,Zengru Di,female,0.12590774054367032,unknown,unknown,unknown,female,0.0,0.5036309621746813
710.0137,Huang,Wenjin,Wenjin Huang,neutral,0.12787686162775208,unknown,unknown,female,male,0.52,0.5030148930220165
710.0158,Pfeiffer,Harald P.,Harald P. Pfeiffer,male,1.0,male,male,male,male,0.99,0.9958069824384992
710.0175,Zhang,Mingliang,Mingliang Zhang,male,0.2375,unknown,unknown,male,male,0.95,0.8101745253810951
710.0191,Turyshev,Slava G.,Slava G. Turyshev,male,0.6572499007387539,unknown,male,male,male,0.91,0.9689996029550154
710.022,Mitra--Delmotte,Gargi,Gargi Mitra--Delmotte,female,0.5475794921882983,female,unknown,female,female,0.7,0.6203179687531933
710.0224,Labini,Francesco Sylos,Francesco Sylos Labini,male,1.0,male,male,male,male,0.99,0.9965106991884948
710.0239,Mohseni,Morteza,Morteza Mohseni,male,0.672740197005625,unknown,male,male,male,0.98,0.9609607880225004
710.0241,Malyarenko,Anatoliy,Anatoliy Malyarenko,male,1.0,male,male,male,male,0.99,0.9665300087008016
710.0253,Kwon,Jae-Hoon,Jae-Hoon Kwon,male,0.6840945852369816,unknown,male,male,male,1.0,0.9863783409479264
710.027,Krishnamurthy,Supriya,Supriya Krishnamurthy,female,0.4475,female,unknown,female,male,0.92,0.9676251617697292
710.027,El-Ansary,Sameh,Sameh El-Ansary,male,0.6003985502216758,male,female,male,male,0.83,0.7015942008867033
710.0269,Scholz,Erhard,Erhard Scholz,male,1.0,male,male,male,male,0.98,0.9969013725622036
710.0326,Hrivnák,Jiří,Jiří Hrivnák,male,0.1875,unknown,male,unknown,male,0.0,0.995539619394108
710.0331,Sharma,Rishi,Rishi Sharma,male,0.7117256040288575,male,unknown,male,male,0.98,0.99690241611543
710.0399,Bumby,Richard T.,Richard T. Bumby,male,1.0,male,male,male,male,0.99,0.9968916693479916
710.0409,Lai,Chunhui,Chunhui Lai,male,0.1875,unknown,unknown,male,male,0.75,0.5760104463402785
710.0412,Mendes,Tereza,Tereza Mendes,female,1.0,female,female,female,female,0.99,0.9911281135398176
710.0438,Ohta,Kazutoshi,Kazutoshi Ohta,male,0.6792304653494006,unknown,male,male,male,1.0,0.9669218613976024
710.045,Madsen,Lars Bojer,Lars Bojer Madsen,male,1.0,male,male,male,male,0.99,0.9957296436514298
710.0452,Bondyopadhaya,Nilanjan,Nilanjan Bondyopadhaya,male,0.245,unknown,unknown,male,unknown,0.98,
710.0461,Nieminen,Timo A.,Timo A. Nieminen,male,1.0,male,male,male,male,0.99,0.9685941553440276
710.0461,Rubinsztein-Dunlop,Halina,Halina Rubinsztein-Dunlop,female,1.0,female,female,female,female,0.98,0.9920234704587458
710.0479,Khazen,Khashayar,Khashayar Khazen,male,0.6820342712213964,unknown,male,male,male,0.99,0.9881370848855856
710.0482,Thygesen,Kristian S.,Kristian S. Thygesen,male,0.65789173482546,unknown,male,male,male,0.99,0.8915669393018402
710.0494,Dominguez-Palmero,Lilian,Lilian Dominguez-Palmero,female,1.0,female,female,female,female,0.73,0.9362428968131364
710.0514,Gomez,Facundo,Facundo Gomez,male,1.0,male,male,male,male,0.98,0.9936412476981384
710.0541,Gail,Tobias A.,Tobias A. Gail,male,1.0,male,male,male,male,1.0,0.9948724562999762
710.062,Danielsson,Ulf H.,Ulf H. Danielsson,male,0.6814060296515484,unknown,male,male,male,0.98,0.9956241186061936
710.0626,Metlitski,Max A.,Max A. Metlitski,male,1.0,male,male,male,male,0.98,0.990953343748465
710.0625,Broderick,Avery E.,Avery E. Broderick,neutral,0.15137413561237395,unknown,unknown,male,female,0.67,0.5409930848989917
710.0632,Koyama,Yusei,Yusei Koyama,male,0.7052487772475169,male,unknown,male,male,1.0,0.9509951089900676
710.0634,Lushnikov,Pavel M.,Pavel M. Lushnikov,male,1.0,male,male,male,male,0.98,0.99690241611543
710.0646,Shigemitsu,Junko,Junko Shigemitsu,female,1.0,female,female,female,female,0.95,0.5446400394399431
710.0658,Prabhakar,Balaji,Balaji Prabhakar,male,0.713424172213144,male,unknown,male,male,0.99,0.9936966888525764
710.0675,van Leeuwen,Joeri,Joeri van Leeuwen,male,0.6790617125144796,unknown,male,male,male,0.99,0.9762468500579184
710.0678,Wan,Xiangang,Xiangang Wan,male,0.25,unknown,unknown,male,male,1.0,0.9575429255450142
710.0688,Pelavas,Nicos,Nicos Pelavas,male,0.7092821221726036,male,unknown,male,male,0.98,0.9871284886904144
710.0694,Leiker,Patrick S.,Patrick S. Leiker,male,1.0,male,male,male,male,0.99,0.9913254984613984
710.0745,Olteanu,Madalina,Madalina Olteanu,female,1.0,female,female,female,female,0.97,0.9900968858720572
710.0755,Gupta,Shamik,Shamik Gupta,male,0.2375,unknown,unknown,male,male,0.95,0.7311591773890949
710.0788,Ruggiero,Matteo Luca,Matteo Luca Ruggiero,male,1.0,male,male,male,male,0.99,0.9956597922810154
710.0785,Takagi,Shin-ichiro,Shin-ichiro Takagi,male,0.25,unknown,unknown,male,male,1.0,0.9883614155416636
710.0791,Bini,Donato,Donato Bini,male,1.0,male,male,male,male,0.99,0.8911652851881497
710.0812,Soukoulis,Costas M.,Costas M. Soukoulis,male,1.0,male,male,male,male,0.98,0.9957813332985356
710.0814,Dunsby,Peter K. S.,Peter K. S. Dunsby,male,1.0,male,male,male,male,0.99,0.9962895391362712
710.0832,da Rocha,Roldao,Roldao da Rocha,male,0.225,unknown,unknown,male,male,0.9,0.9945834195806538
710.0841,Gavrilik,Alexandre M.,Alexandre M. Gavrilik,male,0.674445412438887,unknown,male,male,male,0.99,0.957781649755548
710.0856,Werner,Wendelin,Wendelin Werner,male,0.540307002316901,unknown,male,male,male,0.9,0.5112280092676038
710.0858,Temme,Kristan,Kristan Temme,female,0.31841029873449567,unknown,female,male,female,0.74,0.5236411949379826
710.0871,Butler,Raymond J.,Raymond J. Butler,male,1.0,male,male,male,male,0.99,0.9957860254931916
710.0878,Sadowski,Aleksander,Aleksander Sadowski,male,1.0,male,male,male,male,0.99,0.995754749509976
710.0908,Zhang,Jianfeng,Jianfeng Zhang,male,0.235,unknown,unknown,male,male,0.94,0.7100462071176366
710.092,Beloborodov,Andrei M.,Andrei M. Beloborodov,male,1.0,male,male,male,male,0.97,0.9968969420379784
710.0926,Thurston,Dylan P.,Dylan P. Thurston,male,0.681241099981208,unknown,male,male,male,0.98,0.994964399924832
710.0931,Raghunathan,Rajamani,Rajamani Raghunathan,male,0.2325,unknown,unknown,male,male,0.93,0.5332089486071533
710.0932,Mohan,Shyam,Shyam Mohan,male,1.0,male,male,male,male,0.98,0.9935587491959692
710.0934,Jujo,Takanobu,Takanobu Jujo,male,0.25,unknown,unknown,male,male,1.0,0.936194000862061
710.0942,Cadel,Agnese,Agnese Cadel,female,1.0,female,female,female,female,0.99,0.988180184353226
710.0974,Gangopadhyay,Sunandan,Sunandan Gangopadhyay,male,0.25,unknown,unknown,male,male,1.0,0.9559848764745208
710.1062,Jensen,Adam G.,Adam G. Jensen,male,0.65,male,male,male,female,0.98,0.9958280711430876
710.1053,Paskunas,Vytautas,Vytautas Paskunas,male,1.0,male,male,male,male,0.99,0.9932982349815992
710.1065,Kennedy,Grant M.,Grant M. Kennedy,male,1.0,male,male,male,male,0.99,0.9827790727457728
710.1108,Lu,Tingting,Tingting Lu,female,0.2425,unknown,unknown,female,female,0.97,0.503572378418767
710.1138,Trivini,Aurora,Aurora Trivini,female,0.65,female,female,female,male,0.98,0.8945952576324548
710.1148,Takami,Michihiro,Michihiro Takami,male,0.6833761179416646,unknown,male,male,male,0.99,0.9935044717666588
710.1173,Alexandrou,Constantia,Constantia Alexandrou,female,0.2375,unknown,unknown,female,female,0.95,0.9867280532890262
710.1173,Koutsou,Giannis,Giannis Koutsou,male,0.673385647791727,unknown,male,male,male,0.99,0.9535425911669084
710.1173,Liu,Zhaofeng,Zhaofeng Liu,male,0.25,unknown,unknown,male,male,1.0,0.6244395730004287
710.1182,Boutros,Joseph J.,Joseph J. Boutros,male,1.0,male,male,male,male,0.99,0.9829578438126204
710.1197,Morganti,Raffaella,Raffaella Morganti,female,1.0,female,female,female,female,0.99,0.9884237894569224
710.1205,Mazars,Jacky,Jacky Mazars,male,0.5201220719150622,unknown,male,male,male,0.72,0.6104882876602488
710.1226,Shakour,Naser,Naser Shakour,male,1.0,male,male,male,male,0.97,0.9866197970964352
710.1241,Graf,Matthias J.,Matthias J. Graf,male,1.0,male,male,male,male,1.0,0.9968376975074325
